,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Minnesota,13.312783431811527,15.636803129237196,11.302760370264929,15.232963422433416,13.250300597458084,10.980230531482013,14.84928565256468,15.92342215806796,16.14604487978739,16.308947157463365,15.11117411837744,19.190522713749512,11.380998951924443,9.267658919060754,20.173220064039768,12.569585322160199,14.69678344089462,11.540917063975291,15.114528764051924,14.054389423118213,11.083615989891662,15.691003910166254,11.299401957961031,0.0,12.437929709162718,15.507824069152681,13.748557384533092,13.774348895549972,10.262476053774144,10.211451172123311,17.88686869335263,8.494146028314654,21.267200667286563,10.373192363216504,10.800348912662164,23.28868504582993,12.067117245694313,11.125640158651759,11.580138528263937,14.55270796082157,14.110867336871248,9.780558058669403,10.71401021204936,14.070528656380375,10.891862829013297,11.933683974485412,20.120354916240096,14.49152449532222,8.232845758100423,8.973320488587312,15.318637310854804
Mississippi,12.40966328061773,15.644825340625664,10.040977313770604,15.417539032018784,12.947206069014067,14.97151817441353,17.396436445717725,14.714666604261106,16.646810264581475,11.220799536790569,12.68332285002981,18.467853927226393,11.445788953012162,14.16867374269548,20.587422069680265,15.029339619733603,14.984900597488968,11.63573341756386,13.112121026855986,14.978786191912727,13.774401041041418,17.273464276628456,14.533754397291192,12.437929709162718,0.0,14.929818565829187,14.131691029554897,15.728654394385211,10.34208057021421,12.442712804622156,19.876279125965898,12.545499718587369,22.77748233860996,11.164055914290856,14.059508776056015,21.707144306672095,12.233034759026891,11.95053090273405,15.595711283178375,15.543993326385788,11.1885047904039,13.847905787164589,11.341555257451956,12.141809236049008,11.338759913818288,14.774577747775293,14.57374462776958,14.212066408473364,11.39673089680895,12.908201147296294,16.266517776964104
Missouri,13.784953240028123,10.046886331117712,15.257180474925285,18.577191596247847,17.21034121094045,16.492888177055715,18.67005378750342,15.692082836642104,20.50820111764708,18.81331574913277,16.431507891502292,16.490761648788727,13.670904689030769,17.75811873170245,18.687787350358736,13.909434397907654,11.072781756325234,14.968875649497802,19.148598617550306,12.809799863248951,18.648670676345322,21.23879348222575,14.318913931328645,15.507824069152681,14.929818565829187,0.0,12.388460510040378,14.749456774078455,16.034227761560253,15.865385631524735,22.417218672958597,16.309418148334206,24.299011828886197,15.001314643653895,14.074743984468531,18.81398895682867,15.106022569327278,12.925305128966562,18.754380097047065,16.992347867625533,14.782094299474917,12.843873011724838,15.704658444211313,18.342295921097882,13.46891504881807,15.224891745712304,17.08068691876072,16.393060234577927,14.619143906235516,13.735620057631456,9.686771682452571
Montana,12.300902589295948,11.904353186216758,14.60352127839771,17.04355519586636,13.805333581786648,15.26076073604664,21.379873038648242,17.518406717501264,22.706113278952095,16.87310867769003,14.93987713706906,14.621134324755719,11.655832446856811,16.180804855783723,16.90298807366836,10.882836052685482,13.234560462361685,13.573560708307049,19.39186345479148,12.736924912785772,19.389459244746785,23.15634785837723,15.471726393179516,13.748557384533092,14.131691029554897,12.388460510040378,0.0,13.299842514673605,12.37817029048135,15.738442225575918,24.713009157239956,12.958273638886237,26.35943810454869,13.42624269174167,11.268862742078749,17.51323158945544,12.889001373896322,11.807056190013991,17.25939282440682,16.43587622079607,14.143880842857318,11.777092123186062,11.931515133987949,15.1802982383778,11.774191682902908,15.348457013175773,15.999698339147526,15.987639648701249,11.650763290761246,10.85252092388725,13.422644453214113
Nebraska,16.49748559947729,14.360794479335285,16.04790956039013,18.308809596320277,16.294465953175553,15.693012965128968,18.541724800982866,16.6093638964804,18.965710791469263,19.294313854944903,17.599325095744568,15.208996818691828,13.19759887122004,15.08591106664409,15.742941711653046,11.87064226278065,14.710773574638255,15.64000706123414,18.281374774297735,15.54458337404509,16.719957468471904,19.713348993193165,14.377234768419306,13.774348895549972,15.728654394385211,14.749456774078455,13.299842514673605,0.0,14.950290362784617,14.872343861002673,20.87936772299521,14.429529751964672,23.365691212705006,16.129621915486204,13.69733053853957,24.28277312976935,15.688336755227153,14.030543864960212,17.340399028567443,18.724484309405202,14.49597140816865,13.349519317359714,14.612426342027538,17.155423822603737,13.413873310306561,15.78622739632176,19.728657216934927,16.929365254790305,13.825916830018544,12.271432750366621,15.442905598891594
Nevada,10.618146790311965,15.973685056475073,8.504526314216076,13.852261825347954,9.650077666690194,14.062300057676318,18.225511309882727,14.34549781424156,18.350701720333184,10.627317098457803,11.810860313974672,18.17038583750609,10.286201672541836,12.384990578396,19.772155374941423,13.147515763772075,14.27817026005021,9.768098554877712,14.607309870702405,14.452412730468016,14.466697938583705,18.967175461405162,14.469688842933019,10.262476053774144,10.34208057021421,16.034227761560253,12.37817029048135,14.950290362784617,0.0,12.288037950290779,21.51602747510553,9.189251111939956,23.76166483938911,9.144785148132247,12.353382808895182,20.864243728521313,9.455029175720938,11.036014595387377,13.947457620051692,15.731358014219333,10.540646225992232,12.051376006369841,8.869070162599865,8.72712029933307,9.833078632580403,13.749226991392016,13.910610107485725,14.221063321772421,8.56637689971986,10.723982131388752,16.05040157453748
New Hampshire,12.01709539032995,16.068087488236124,11.589226639423131,17.129720038587593,13.384621324388048,11.383922613628428,11.68819143554163,13.33143004024432,12.940747068462617,15.743126598176842,14.36801353767547,19.649048929338523,13.212963877701783,10.060705621816634,19.83941834993733,14.22052879965957,15.233758077427247,11.385970796989865,13.372897141686002,13.103912188386582,11.016495840484177,13.132739300877123,12.36472231936979,10.211451172123311,12.442712804622156,15.865385631524735,15.738442225575918,14.872343861002673,12.288037950290779,0.0,14.22806154551015,11.621718978182075,16.955356752249244,11.77494949821666,14.054082907908684,21.482955081263533,12.297911947966353,12.031326905326225,11.068483037847598,13.075923832102033,12.904211970408076,13.313412713101087,12.812338105322764,15.317749332748306,11.60498553890782,10.448657286905414,16.076712967140576,14.4222057987335,12.095848393965143,12.06433184817535,16.135931405013938
New Jersey,23.150451512556963,23.202196525254234,20.624741814464475,24.637711878019896,22.030851756580358,16.334069955925667,9.574922014418116,16.425069663367836,8.315360421628451,21.89871600307729,19.608615779991798,25.616584760048866,22.033317310121095,11.801284879870968,20.95831088795937,22.398965939819355,24.619143445822406,18.837176499813868,13.604355842800777,20.461249027333572,9.327348392781701,7.471087431958855,13.924609444747405,17.88686869335263,19.876279125965898,22.417218672958597,24.713009157239956,20.87936772299521,21.51602747510553,14.22806154551015,0.0,19.132649697018753,8.409742444810014,21.203503532975663,22.74321605806888,23.63565179493575,18.531201773405392,20.201991786853455,11.969355743474246,13.983534537905484,20.579579583494915,23.151348286546902,23.143926097661208,24.96790049094333,21.16072907436234,14.033067887704526,20.32803365935542,18.05828757671104,21.43165730039022,21.722786146264266,23.262636144729935
New Mexico,11.392921261165062,16.779144935147453,10.85440992366044,14.329750999526837,8.071315469256643,13.01334527887466,17.099983946399682,15.542416723447381,17.287035087229636,13.921225907793715,13.562969242252416,18.546361792055617,10.7220033506471,9.3712388166386,19.11955966002482,12.977482967859507,15.34777639345636,8.91597421142101,15.579435922473676,13.51711644920746,11.804152400344398,16.58440755233096,13.256098552091931,8.494146028314654,12.545499718587369,16.309418148334206,12.958273638886237,14.429529751964672,9.189251111939956,11.621718978182075,19.132649697018753,0.0,21.760113254110234,10.013963621022448,11.63014740319313,21.242282655642097,9.199416937002397,10.916051000497246,12.136492159230166,14.523990209871709,12.581258249218774,11.152060773572714,8.18125240420198,11.000689962131931,9.764327966224716,12.816747345233564,15.010102736377103,15.500593070002637,7.549089527543123,9.429027713503888,16.5678822516859
New York,25.124914342420407,24.916442677512638,23.918864437816072,26.188272555231187,24.074744496444243,17.848339914277624,12.205057488702845,18.004990535987513,10.57954141686903,24.26989020823211,21.888798208130332,26.595928422322412,24.340586723876434,16.091219753694403,21.565017465096453,24.67271797589479,26.197436227142557,21.612024430386818,15.731200422578084,22.15081224414074,10.889480333745848,8.8460866579749,15.698479115652827,21.267200667286563,22.77748233860996,24.299011828886197,26.35943810454869,23.365691212705006,23.76166483938911,16.955356752249244,8.409742444810014,21.760113254110234,0.0,23.295171411415303,25.441968371681543,24.615616803684947,20.740037176662582,22.42947727964273,14.806633548749142,15.520757990620002,22.856095347459462,25.745073136421926,24.940263734870506,27.04620960958029,24.010596174763123,16.710761931680764,22.830134752988883,19.856673644558185,23.55017164442788,24.426532147555193,24.851366244591347
North Carolina,10.85245011340967,15.96739626401987,10.184775661953088,14.787625985140922,10.201319744460218,14.203336777389962,17.727856689197264,14.26932811366953,18.06969057360271,12.402913970283496,12.167193063999026,18.591648704609167,11.096789367467425,12.507079475560706,19.94104664530762,13.347437902200591,14.212007459206829,8.907039395507933,15.286011663704638,13.902422056539807,14.806948418054526,18.93546328103193,13.767131002947208,10.373192363216504,11.164055914290856,15.001314643653895,13.42624269174167,16.129621915486204,9.144785148132247,11.77494949821666,21.203503532975663,10.013963621022448,23.295171411415303,0.0,13.594135745081507,20.693704623667365,9.98377596785079,11.081417048993409,14.485291418690537,16.184116485117887,11.510790868075114,12.385949908820972,9.12455446057733,10.961970385444172,10.587728681823416,13.676009442049759,13.78189020659074,14.01149933215861,8.938094640270952,11.454835286489159,15.4968171082236
