,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
North Dakota,20.795114591114235,12.815865249221734,21.789102771109235,16.022594573214192,20.469489490458727,13.09259387866266,28.30729731769183,20.469489490458727,20.469489490458727,21.2228735765208,19.52146247637522,11.188684246348485,14.603780992085209,20.469489490458727,24.138642356203476,28.661396079198138,18.031733381254654,17.97170144719506,20.469489490458727,16.719164613381903,16.898456917762207,20.775719692082873,20.469489490458727,14.021459899860037,19.71900273488676,20.469489490458727,18.73880897920664,23.865416546230463,20.469489490458727,23.961661810356603,23.840393568582567,17.011370903238987,20.469489490458727,20.469489490458727,0.0,14.567998710180081,14.714295099097475,14.461224631925912,28.747952720918494,16.928996975907843,22.66565191496364,12.930577165744493,18.265014845915942,20.469489490458727,14.326627904885699,28.699343331490002,18.994694528899334,24.359904985021874,20.469489490458727,15.071262494172682,17.09892024763095
Ohio,18.433386591081597,10.875484047917785,19.253919892818047,12.649145879465905,20.46948949045872,13.359870752812638,28.267522365214433,20.46948949045872,20.46948949045872,15.405043468026623,13.136620258447891,18.869792240695823,7.862556096978167,20.46948949045872,21.24989914207313,28.370542014154776,16.092448376666397,14.68278041212906,20.46948949045872,12.69161155808685,11.070999868836216,19.379922452879896,20.46948949045872,7.619285696391049,19.08784542690204,20.46948949045872,17.290873954171406,21.753412557729483,20.46948949045872,20.453301487507687,24.561588713415468,11.163856551175813,20.46948949045872,20.46948949045872,14.567998710180081,0.0,9.944689139647442,12.339402283787692,28.57497422293409,15.792148805938812,18.63905302497374,8.275361893003103,12.389683626135671,20.46948949045872,7.294843676693943,28.462274754970096,10.536604462296655,22.00739368481565,20.46948949045872,8.196528808316087,16.24197502622063
Oklahoma,16.617300540726255,10.901759112692979,19.35755643427343,11.212511895752726,20.469489490458717,13.904475012401257,28.267016850071503,20.469489490458717,20.469489490458717,13.544105483605998,12.913978471088551,17.76388969017486,9.151041933162896,20.469489490458717,22.9189322776591,28.550626460124093,13.50355718431025,14.455148141671335,20.469489490458717,14.216397057532554,15.287854356828074,20.055562222381056,20.469489490458717,11.686469579204621,16.44288756084779,20.469489490458717,18.26171215473201,22.899378528221632,20.469489490458717,21.52204241514621,23.931541487205724,13.225835732312975,20.469489490458717,20.469489490458717,14.714295099097475,9.944689139647442,0.0,10.702393907903627,28.65177678016949,15.991582368774687,17.859163583866184,11.315284245908698,11.821925491171013,20.469489490458717,10.004234521090844,28.587739595592314,12.939961204288245,22.66531178227321,20.469489490458717,11.041977677054984,15.928997248407276
Oregon,17.32485606254079,10.85156031591588,20.33196738255506,13.594951377477624,20.46948949045872,12.077283575990691,27.77705250659769,20.46948949045872,20.46948949045872,15.804702990702026,13.752876944296256,14.588645258354703,11.845821942492284,20.46948949045872,23.844491475561064,28.020610232650274,13.803540360042728,14.211120739272861,20.46948949045872,14.801148145024172,15.088012751136457,17.429144486312854,20.46948949045872,13.440148846400515,15.260625378691977,20.46948949045872,14.071284765053102,23.43728275020476,20.46948949045872,21.125049274927807,25.087123115293306,14.649271845626844,20.46948949045872,20.46948949045872,14.461224631925912,12.339402283787692,10.702393907903627,0.0,27.90330402273569,14.887336594897597,18.471383474012356,12.858100222599628,14.00266002937766,20.46948949045872,12.333842186270607,27.947445269730906,14.372594556633091,23.451849034344,20.46948949045872,12.320035570953547,15.895173886988013
Pennsylvania,28.44087028163608,28.405172642463643,28.885569487355333,27.701556048255576,20.46948949045872,28.320868948098084,28.01722892611598,20.46948949045872,20.46948949045872,27.74618851816765,27.548399031440233,28.328806768257223,28.267736136705917,20.46948949045872,28.948229652260252,2.450190903422914,28.425497458309998,27.202680194069103,20.46948949045872,27.030495342126194,28.06033334056642,26.73275347398004,20.46948949045872,28.660197305480505,26.23870509022303,20.46948949045872,28.8077105154948,28.948229652260263,20.46948949045872,27.544300625705954,28.94822965226027,27.683496014284287,20.46948949045872,20.46948949045872,28.747952720918494,28.57497422293409,28.65177678016949,27.90330402273569,0.0,23.620503201300032,27.674858541535148,28.547229896025623,28.06484287106642,20.46948949045872,27.94436050687031,6.514534100845696,27.800818530705005,28.948229652260277,20.46948949045872,27.865641835236552,28.19316911715418
Rhode Island,20.512919455442155,15.528060739182465,23.01605311983038,15.011177201693712,20.469489490458727,13.828612949542268,24.785304535507045,20.469489490458727,20.469489490458727,20.012429307509663,17.029010077090103,19.2069298248175,15.656110037332551,20.469489490458727,18.613995492412936,24.017591441612367,17.54155200424842,14.510546819352816,20.469489490458727,12.242511748432236,15.27627252797905,14.541924946404075,20.469489490458727,16.46697274187975,17.44287146493042,20.469489490458727,20.97163792078946,25.05763123451618,20.469489490458727,21.58993618411246,23.715044732070012,14.593328803241649,20.469489490458727,20.469489490458727,16.928996975907843,15.792148805938812,15.991582368774687,14.887336594897597,23.620503201300032,0.0,20.651174589133802,16.857207864036596,17.20446887715322,20.469489490458727,15.80447846845586,22.058871983542705,16.35066136951196,22.55985641794745,20.469489490458727,14.49197569217006,17.548087843789798
South Carolina,18.129576396800555,19.408844591019843,19.087864708804762,16.48018952272184,20.469489490458695,20.38329127715968,26.7926329141082,20.469489490458695,20.469489490458695,16.169583079458377,15.514830513998236,22.58168070914972,17.377783186948204,20.469489490458695,22.694612574317997,27.911409196367643,19.58511964038652,17.893260399800557,20.469489490458695,18.70131509833629,18.21936148706653,22.523845458059114,20.469489490458695,20.4770053437907,20.88406673650992,20.469489490458695,23.764904828654505,23.409920425507,20.469489490458695,18.354704661153924,25.506756771968412,17.700508314371675,20.469489490458695,20.469489490458695,22.66565191496364,18.63905302497374,17.859163583866184,18.471383474012356,27.674858541535148,20.651174589133802,0.0,20.997743838794733,15.926575839774413,20.469489490458695,18.482440357829354,27.2725110782038,17.67272463714899,23.796919352526338,20.469489490458695,19.913844817822945,20.705693766250302
South Dakota,18.945507199728674,11.634207386942805,20.731773097715845,13.834831185726426,20.46948949045872,13.834404167521317,28.603025519989412,20.46948949045872,20.46948949045872,19.192917734166727,17.676177822944087,17.8467850518928,8.80886979061196,20.46948949045872,20.939814817999224,28.543528323438906,16.21540213357615,15.560608698716564,20.46948949045872,13.898703153133932,12.944483765635976,20.13320895964597,20.46948949045872,6.893749381851304,19.276924392635696,20.46948949045872,15.733051079238603,21.073580501066292,20.46948949045872,21.14359141487759,25.137104409864886,11.69074877459047,20.46948949045872,20.46948949045872,12.930577165744493,8.275361893003103,11.315284245908698,12.858100222599628,28.547229896025623,16.857207864036596,20.997743838794733,0.0,14.10370342014083,20.46948949045872,8.091590779928929,28.578804421274114,13.845562083701827,22.089359702021817,20.46948949045872,8.431155776561498,15.417762621117683
Tennessee,16.64762800708873,13.81494053445873,18.221158744306713,10.77375063247695,20.469489490458727,16.136905632327682,26.822875869347673,20.469489490458727,20.469489490458727,9.730461614178665,10.041517611500398,19.64807763323063,10.679225271372685,20.469489490458727,21.450701259748808,27.927370136290957,16.225178055105598,15.137713039124417,20.469489490458727,16.132655012181374,13.020100597582193,20.34671089002564,20.469489490458727,13.71632462894475,18.053785014700342,20.469489490458727,19.754503478201528,22.982188794690156,20.469489490458727,17.96817923330576,24.318893787690193,14.163073750386614,20.469489490458727,20.469489490458727,18.265014845915942,12.389683626135671,11.821925491171013,14.00266002937766,28.06484287106642,17.20446887715322,15.926575839774413,14.10370342014083,0.0,20.469489490458727,11.87153316967522,27.63493789664918,11.06783209279076,22.023180517050445,20.469489490458727,13.180006631749416,17.910188391250376
Texas,20.469489490458717,20.469489490458706,20.469489490458727,20.469489490458717,0.0,20.469489490458717,20.46948949045872,0.0,0.0,20.469489490458702,20.46948949045872,20.469489490458717,20.46948949045872,0.0,20.46948949045873,20.469489490458724,20.469489490458702,20.46948949045871,0.0,20.46948949045874,20.469489490458724,20.469489490458734,0.0,20.46948949045872,20.46948949045867,0.0,20.469489490458724,20.469489490458738,0.0,20.469489490458795,20.469489490458724,20.469489490458713,0.0,0.0,20.469489490458727,20.46948949045872,20.469489490458717,20.46948949045872,20.46948949045872,20.469489490458727,20.469489490458695,20.46948949045872,20.469489490458727,0.0,20.469489490458706,20.46948949045872,20.469489490458713,20.46948949045872,0.0,20.469489490458727,20.469489490458702
Utah,18.3222882354414,11.477215441280402,19.613416062968522,11.912200217751417,20.469489490458706,14.377004994116382,28.76152982514525,20.469489490458706,20.469489490458706,15.172363136839111,13.618586201052917,18.807502882614266,7.583679854546938,20.469489490458706,21.11040683918654,27.86140289816537,16.25794127515084,14.406997121915355,20.469489490458706,12.283007989040433,11.578866187481996,19.753551083852944,20.469489490458706,7.700927271995996,20.621014669413455,20.469489490458706,17.043030356115977,21.694955884472897,20.469489490458706,20.97608472234474,24.642894853315397,10.867061112874303,20.469489490458706,20.469489490458706,14.326627904885699,7.294843676693943,10.004234521090844,12.333842186270607,27.94436050687031,15.80447846845586,18.482440357829354,8.091590779928929,11.87153316967522,20.469489490458706,0.0,27.901836083329858,12.20669514546765,22.03114056305951,20.469489490458706,7.859027567027897,16.683146646969305
Vermont,28.46087662506606,28.44711934932747,28.892048104123386,27.145714466950366,20.46948949045872,28.082764619395043,28.301681281005376,20.46948949045872,20.46948949045872,27.596003208916265,27.02664172426249,28.375465376958964,28.19691612893329,20.46948949045872,28.94822965226025,6.888130369696924,28.413677448166563,26.399945982371086,20.46948949045872,26.24990592573882,27.959850653781473,25.392896220688087,20.46948949045872,28.673645550657245,26.127384909142734,20.46948949045872,28.81964322195025,28.94822965226026,20.46948949045872,27.266224259113223,28.94822965226027,27.136643322362897,20.46948949045872,20.46948949045872,28.699343331490002,28.462274754970096,28.587739595592314,27.947445269730906,6.514534100845696,22.058871983542705,27.2725110782038,28.578804421274114,27.63493789664918,20.46948949045872,27.901836083329858,0.0,27.838153470039597,28.948229652260277,20.46948949045872,27.36968899034813,28.10691265533195
Virginia,19.395867024774997,14.3890520446971,20.5674739295933,13.16711533862354,20.469489490458713,14.831552671784907,26.68950734273855,20.469489490458713,20.469489490458713,11.404252292708996,10.880098398151558,19.913883384924677,10.92418381745171,20.469489490458713,21.103783122200024,27.737649036505665,16.8459554701547,14.86249850296462,20.469489490458713,13.131754531422349,9.605121541197299,17.571728441794708,20.469489490458713,11.563789664877781,18.433642820218484,20.469489490458713,20.564906809094595,21.301228339824668,20.469489490458713,18.510787273561533,23.426644027439234,12.252731004491924,20.469489490458713,20.469489490458713,18.994694528899334,10.536604462296655,12.939961204288245,14.372594556633091,27.800818530705005,16.35066136951196,17.67272463714899,13.845562083701827,11.06783209279076,20.469489490458713,12.20669514546765,27.838153470039597,0.0,21.30924824778922,20.469489490458713,12.315892548556375,17.790916664128694
Washington,25.590064043208923,23.157662136512048,26.08822948597271,22.372769837574378,20.46948949045872,19.156541304017498,20.662496857446488,20.46948949045872,20.46948949045872,23.500324053865295,22.82955403856894,25.6156634019212,22.06738891433919,20.46948949045872,6.550424065749599,28.94822965226028,24.264030867118883,23.496529081542427,20.46948949045872,22.487701963691023,22.339873227569257,24.59057543025494,20.46948949045872,21.545122754229805,23.504308044491545,20.46948949045872,25.504019457458472,5.649170370508606,20.46948949045872,25.218784999507058,12.812002431432001,17.496073828941583,20.46948949045872,20.46948949045872,24.359904985021874,22.00739368481565,22.66531178227321,23.451849034344,28.948229652260277,22.55985641794745,23.796919352526338,22.089359702021817,22.023180517050445,20.46948949045872,22.03114056305951,28.948229652260277,21.30924824778922,0.0,20.46948949045872,22.373533803050584,24.7026511315818
West Virginia,20.469489490458717,20.469489490458706,20.469489490458727,20.469489490458717,0.0,20.469489490458717,20.46948949045872,0.0,0.0,20.469489490458702,20.46948949045872,20.469489490458717,20.46948949045872,0.0,20.46948949045873,20.469489490458724,20.469489490458702,20.46948949045871,0.0,20.46948949045874,20.469489490458724,20.469489490458734,0.0,20.46948949045872,20.46948949045867,0.0,20.469489490458724,20.469489490458738,0.0,20.469489490458795,20.469489490458724,20.469489490458713,0.0,0.0,20.469489490458727,20.46948949045872,20.469489490458717,20.46948949045872,20.46948949045872,20.469489490458727,20.469489490458695,20.46948949045872,20.469489490458727,0.0,20.469489490458706,20.46948949045872,20.469489490458713,20.46948949045872,0.0,20.469489490458727,20.469489490458702
Wisconsin,18.703328901801097,12.03058131026401,20.877488638343625,12.545360258622427,20.469489490458727,13.794474785687672,27.944628055142637,20.469489490458727,20.469489490458727,17.161135763036096,15.37473949387565,19.164594186617734,9.268571578248409,20.469489490458727,21.452673284161094,27.796964381623226,16.19634996354152,13.358949639053703,20.469489490458727,10.351924251232825,12.571563755266677,19.387237588935577,20.469489490458727,8.544079313947096,18.84709688502077,20.469489490458727,17.46575189124496,21.903576318821123,20.469489490458727,19.971768460257017,25.06897558402975,10.439139706512345,20.469489490458727,20.469489490458727,15.071262494172682,8.196528808316087,11.041977677054984,12.320035570953547,27.865641835236552,14.49197569217006,19.913844817822945,8.431155776561498,13.180006631749416,20.469489490458727,7.859027567027897,27.36968899034813,12.315892548556375,22.373533803050584,20.469489490458727,0.0,16.3924895207153
Wyoming,20.46290810938297,15.334356213923176,19.829556746339634,15.652910784529258,20.469489490458702,16.25205924406386,27.675319149127365,20.469489490458702,20.469489490458702,19.833189901927007,18.670405117765153,18.840601117529776,15.274220194699643,20.469489490458702,24.30704522073153,28.11259423565967,17.660892011108864,17.611462886476897,20.469489490458702,17.202919600987894,17.66482179442049,19.381511612012247,20.469489490458702,16.448583725220537,18.023401171239524,20.469489490458702,19.205583527475156,24.13375869183094,20.469489490458702,21.746690502136854,25.18113669588065,17.597933540609738,20.469489490458702,20.469489490458702,17.09892024763095,16.24197502622063,15.928997248407276,15.895173886988013,28.19316911715418,17.548087843789798,20.705693766250302,15.417762621117683,17.910188391250376,20.469489490458702,16.683146646969305,28.10691265533195,17.790916664128694,24.7026511315818,20.469489490458702,16.3924895207153,0.0
