model,mitjana_MAE,mitjana_MSE,mitjana_R2,millor_MAE,millor_MSE,millor_R2,pitjor_MAE,pitjor_MSE,pitjor_R2
deathIncrease_cluster1,21.918217990261628,612.0755799240716,-0.8772192338725812,12.443956970701516,201.86799924994878,0.00024944782216584915,35.2428324762056,1289.0700596178162,-2.578499442537655
deathIncrease_cluster10,32.03339272718078,1166.462456913555,-20.595528578949573,30.40208231402846,1093.7033069744812,-6.223632968805475,33.66470314033311,1239.2216068526288,-34.96742418909367
deathIncrease_cluster11,49.516467905597324,3561.206412407369,0.6064823306107311,49.516467905597324,3561.206412407369,0.6064823306107311,49.516467905597324,3561.206412407369,0.6064823306107311
deathIncrease_cluster12,20.64780072628267,752.8881227493657,-0.3708723530157263,7.739352465691652,93.83049152843033,0.6880424561735894,43.90587914380179,2388.8344719155357,-1.9852933383877884
deathIncrease_cluster13,86.99189426643412,10081.630752465857,-11.347515202407273,50.435036196629916,3536.4179184547597,0.2685949771894175,123.54875233623832,16626.843586476953,-22.96362538200396
deathIncrease_cluster14,92.89939621122092,13717.388185519236,-0.06505173695756072,92.89939621122092,13717.388185519236,-0.06505173695756072,92.89939621122092,13717.388185519236,-0.06505173695756072
deathIncrease_cluster15,104.22217532896988,23849.262823114324,-40.30265841172042,76.39578346548913,6317.004660924691,-0.277616249265886,132.04856719245063,41381.520985303956,-80.32770057417495
deathIncrease_cluster16,1.9956249640036907,4.663615576219777,-5.72109303631674,1.9956249640036907,4.663615576219777,-5.72109303631674,1.9956249640036907,4.663615576219777,-5.72109303631674
deathIncrease_cluster17,7.153059399400525,74.06253935700119,-7.449291863897224,3.6128859547572385,17.65862728465371,0.12498547494688139,10.693232844043811,130.46645142934867,-15.023569202741328
deathIncrease_cluster18,21.302706319393142,2149.1231483292654,-8.34205862795457,14.29855583476955,286.0707433332931,0.033357642472361726,33.24515001192788,5531.324068077205,-25.05477030358989
deathIncrease_cluster19,2.993042725992354,19.379358617879724,-2.1165050860783436,2.201851261451314,8.249828284549883,0.24437321784311572,4.14621482143865,34.2962033370798,-6.977103557866039
deathIncrease_cluster2,24.201516746470183,863.7766176500493,-342.63640291409973,12.232911646063018,273.12316981784915,-1.0124865144473096,36.17012184687735,1454.4300654822493,-684.2603193137521
deathIncrease_cluster20,1.7914887521778426,7.578242803120211,0.48852080254422836,1.7914887521778426,7.578242803120211,0.48852080254422836,1.7914887521778426,7.578242803120211,0.48852080254422836
deathIncrease_cluster3,8.152933961854561,96.87077804569573,-1.034791018017991,5.730305970797057,43.240394480938726,-0.8987015754150831,10.575561952912066,150.50116161045273,-1.1708804606208987
deathIncrease_cluster4,4.279155402228787,20.79951612253652,-1.2954420946042555,4.279155402228787,20.79951612253652,-1.2954420946042555,4.279155402228787,20.79951612253652,-1.2954420946042555
deathIncrease_cluster5,7.368385936522857,82.59146184138015,0.11055348786205987,7.368385936522857,82.59146184138015,0.11055348786205987,7.368385936522857,82.59146184138015,0.11055348786205987
deathIncrease_cluster6,12.558856999637591,212.3147336392392,-1.5793635666943293,11.055688935791514,165.76932250858522,0.6082037446970963,14.500072513285772,286.98266336509784,-5.577245325018612
deathIncrease_cluster7,10.755318975872257,177.53285221802503,-123.89666689285669,6.444669599190874,51.060295686973184,-0.26022680536807474,19.426401634409082,446.7889808745753,-466.10223596862596
deathIncrease_cluster8,13.828542481014592,312.8458755232295,-2.333943059956367,5.308913982811929,39.877958067908644,0.17474237869085663,24.8905127314252,688.5960778561911,-8.149429020281605
deathIncrease_cluster9,6.920871394696422,76.8335865485632,-0.7729605423116346,3.678383486618133,18.0708407853831,-0.008704660822185906,10.698490958169815,132.81964227805602,-1.803615374047538
hospitalizedIncrease_cluster1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster10,52.681819586485375,4300.60541174784,-0.7770208446157876,52.50727398503339,3712.9196705401146,0.22746919409256894,52.85636518793735,4888.291152955564,-1.781510883324144
hospitalizedIncrease_cluster11,2.2501919511075195,7.376478767895265,-0.9225928703556809,2.2501919511075195,7.376478767895265,-0.9225928703556809,2.2501919511075195,7.376478767895265,-0.9225928703556809
hospitalizedIncrease_cluster12,43.19236131364495,4037.718976907679,-0.3039471290645622,15.44001070670127,370.7276561838127,0.13044594790023667,70.94471192058863,7704.7102976315455,-0.7383402060293611
hospitalizedIncrease_cluster13,25.844914297522315,2087.7547777496316,0.08596239823498064,11.6575469677058,240.40534945492985,0.6002218786638307,40.03228162733883,3935.104206044333,-0.4282970821938694
hospitalizedIncrease_cluster14,2.0710558248027007,6.397391358149363,-5.0283110874869,2.0710558248027007,6.397391358149363,-5.0283110874869,2.0710558248027007,6.397391358149363,-5.0283110874869
hospitalizedIncrease_cluster15,4.098551975915509,25.9595120932226,-2.0130748029697227,3.461032014045707,17.041572284974098,0.3043789629563347,5.012783724009651,38.378341941569644,-5.913745423297471
hospitalizedIncrease_cluster16,5.8337754418784735,41.2124629728498,-1.3000121704665606,5.8337754418784735,41.2124629728498,-1.3000121704665606,5.8337754418784735,41.2124629728498,-1.3000121704665606
hospitalizedIncrease_cluster2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster3,23.445165205293023,934.1659792431091,-0.42187223570678006,9.726520599074169,121.70573291854909,0.7541196951839323,41.17739873401264,2495.9333471745726,-2.5732493739183826
hospitalizedIncrease_cluster4,20.331012099311216,644.2377076717272,-16.35153219266839,15.501515202892168,272.89027948455697,0.09875911980433794,27.972518372589228,1350.941686742273,-64.630346065025
hospitalizedIncrease_cluster5,23.818243462233973,1021.3548927963182,-3.5627482983558916,5.54552132560831,41.08077226075323,0.6302428653973351,45.668426777876206,2542.110307972208,-22.066855425048065
hospitalizedIncrease_cluster6,3.016216276725208,14.331459008632686,0.0,3.012354033650873,14.317042907614905,0.0,3.023935455785177,14.360274410535826,0.0
hospitalizedIncrease_cluster7,102.75641272228438,71838.59241515839,-3.2078906187321423,21.435473810952505,677.0054846154795,0.04969693162682942,315.4659966247531,281346.95914984297,-9.628891776027649
hospitalizedIncrease_cluster8,236.65485755829175,57436.51005834008,0.0,236.65485755829175,57436.51005834008,0.0,236.65485755829175,57436.51005834008,0.0
hospitalizedIncrease_cluster9,60.63545646467061,5950.273531983783,-7.406451193975032,52.022235878408374,5465.855851531519,0.41624468891664235,69.24867705093284,6434.691212436047,-15.229147076866706
positiveIncrease_cluster1,268.1005094191147,172492.33327240165,-0.4456560503538219,208.51076378389467,132952.54967883835,0.6519330973877769,327.69025505433467,212032.11686596493,-1.5432451980954207
positiveIncrease_cluster10,16.472422329574975,364.5363309065861,0.4916245385239436,16.472422329574975,364.5363309065861,0.4916245385239436,16.472422329574975,364.5363309065861,0.4916245385239436
positiveIncrease_cluster11,313.46563103645417,130044.21452025017,-19.289934285228703,117.7770810681326,24550.51907548221,0.19368593278391932,498.9097434840668,257188.40761243858,-74.43957596986274
