model,mitjana_MAE,mitjana_MSE,mitjana_R2,millor_MAE,millor_MSE,millor_R2,pitjor_MAE,pitjor_MSE,pitjor_R2
hospitalizedIncrease_cluster22,28.986905209365148,1378.5373402272828,-1.974197684365432,25.70527297565106,947.3758027472783,0.0,32.26853744307923,1809.6988777072875,-3.948395368730864
hospitalizedIncrease_cluster23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster24,2.7266602642609,15.739661525396288,0.0,2.722016234680855,15.736586846439865,0.0,2.7313042938409446,15.742736204352711,0.0
hospitalizedIncrease_cluster25,17.25136615054379,601.9418582454755,-0.18645016307434847,17.25136615054379,601.9418582454755,-0.18645016307434847,17.25136615054379,601.9418582454755,-0.18645016307434847
hospitalizedIncrease_cluster3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster5,36.756312304880126,3453.039763609023,-0.2533255438284605,36.756312304880126,3453.039763609023,-0.2533255438284605,36.756312304880126,3453.039763609023,-0.2533255438284605
hospitalizedIncrease_cluster6,5.3029633194137045,29.41344994213401,-26.716520137780126,5.3029633194137045,29.41344994213401,-26.716520137780126,5.3029633194137045,29.41344994213401,-26.716520137780126
hospitalizedIncrease_cluster7,7.300058454096738,70.93104306308449,-4.882735316713977,6.303157505602621,50.58715074268032,-1.9695455897836887,8.503863343076643,95.8739004701591,-8.11312642055638
hospitalizedIncrease_cluster8,2.2605736925430615,7.4907345049430845,-0.9523722911819741,2.2605736925430615,7.4907345049430845,-0.9523722911819741,2.2605736925430615,7.4907345049430845,-0.9523722911819741
hospitalizedIncrease_cluster9,0.38820564469282903,0.3487071298370369,0.0,0.38820564469282903,0.3487071298370369,0.0,0.38820564469282903,0.3487071298370369,0.0
positiveIncrease_cluster1,200.1937192699717,42427.44843936218,-24.582422078884683,176.33826233821696,32179.195906626785,-15.546845575510815,224.04917620172643,52675.70097209758,-33.61799858225855
positiveIncrease_cluster10,366.4914053328685,176535.76550499696,-8.64118355653204,190.34751675708668,46350.32085447446,-0.8622276887967992,603.5335882775579,369606.892017703,-14.951031806407142
positiveIncrease_cluster11,472.56527597417886,411315.71152821375,-0.5594068162399162,221.42964249835018,75459.73190402759,0.06210923902919907,833.6866844302058,932766.8333489837,-2.058542929551423
positiveIncrease_cluster12,847.891464322516,901187.4288157047,-42.02305509482514,536.7512789819535,304595.9019204268,-6.546140726120493,1159.0316496630783,1497778.9557109824,-77.49996946352978
positiveIncrease_cluster13,2117.8235893242377,5025404.105193725,-11.3652383825011,2036.1470848887768,4338223.124243339,-4.351265458215423,2199.5000937596983,5712585.086144111,-18.37921130678678
positiveIncrease_cluster14,185.71249515397645,50076.44414396889,-1.3710509711519603,121.54052605142984,19520.31118958691,0.1438896097122302,254.0485347577895,80791.5917941129,-3.94399661072105
positiveIncrease_cluster15,827.0655374900008,948029.0188443108,-13.365191691726473,372.015760757768,194113.3986692108,0.1981982108338547,1480.1284294979591,2313825.007941156,-59.381069283129506
positiveIncrease_cluster16,135.1485859175428,21395.90778472519,-14.299902212468924,91.46428660998689,9551.84848614803,-6.469288816527616,178.83288522509866,33239.96708330235,-22.13051560841023
positiveIncrease_cluster17,538.4280883770425,464019.7194102378,-393.99853429168394,104.67198825536408,16703.48069446346,0.4965532159450996,1063.5276576464719,1139671.8981218075,-1175.7515805792434
positiveIncrease_cluster18,257.23989351313,87762.45172521872,-21.53646302244187,90.7100290754973,10252.577913361685,-0.3236940756488951,393.43491743566034,158498.06489250975,-54.970057507444345
positiveIncrease_cluster19,1421.2981375084087,2548092.7213260317,-92.24432645404909,708.3573464878965,604010.3214135456,-0.5244704711743069,2070.4816003571186,4487112.201983665,-349.4110807619143
positiveIncrease_cluster2,8381.929540235184,71328716.24634919,-18.704707791752043,8381.929540235184,71328716.24634919,-18.704707791752043,8381.929540235184,71328716.24634919,-18.704707791752043
positiveIncrease_cluster20,288.04939956092875,148243.35468554066,-1.4901104805868084,127.74705882505658,33282.36991591036,-1.2801969120225993,448.3517402968009,263204.33945517096,-1.7000240491510175
positiveIncrease_cluster21,492.8133833210433,373938.0594334866,-16.772642027926118,301.6819957679535,117449.8538844809,0.22976214663211136,657.1400089472493,549857.2730091495,-46.09604772860083
positiveIncrease_cluster3,22.703810257888925,807.0102324382252,0.32995287058639955,22.703810257888925,807.0102324382252,0.32995287058639955,22.703810257888925,807.0102324382252,0.32995287058639955
positiveIncrease_cluster4,49.66827788950525,2828.632931754338,-2.944757902321339,49.66827788950525,2828.632931754338,-2.944757902321339,49.66827788950525,2828.632931754338,-2.944757902321339
positiveIncrease_cluster5,113.02280139613215,14321.315786653564,-5.777520509426546,113.02280139613215,14321.315786653564,-5.777520509426546,113.02280139613215,14321.315786653564,-5.777520509426546
positiveIncrease_cluster6,718.5292772414209,645593.4615495292,-18.26306919911708,678.8282820698006,590175.8086387442,-3.4188916704330605,758.2302724130413,701011.1144603143,-33.1072467278011
positiveIncrease_cluster7,2611.4342780346296,7885617.787075518,-65.2471015473228,2357.5904427424225,7447810.45851433,-1.7522153718630729,2865.278113326837,8323425.115636706,-128.74198772278254
positiveIncrease_cluster8,388.66463946987915,186754.8878264109,-3.525667156355593,388.66463946987915,186754.8878264109,-3.525667156355593,388.66463946987915,186754.8878264109,-3.525667156355593
positiveIncrease_cluster9,10690.108002717345,114402330.77807105,-261.28363693029036,10690.108002717345,114402330.77807105,-261.28363693029036,10690.108002717345,114402330.77807105,-261.28363693029036
