model,mitjana_MAE,mitjana_MSE,mitjana_R2,millor_MAE,millor_MSE,millor_R2,pitjor_MAE,pitjor_MSE,pitjor_R2
deathIncrease_cluster9,40.573603105754046,2141.976596237364,-74.25666024172183,23.127749748502282,904.858899733641,-0.30413806950257105,53.453122979728455,3093.4118917199353,-263.5328159016716
hospitalizedIncrease_cluster1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster12,96.20397268996196,13067.15461581623,-26.15259092939012,54.011390046498214,5075.541367051331,0.4579304119757732,164.78248982571918,28200.676871107466,-58.789339961944904
hospitalizedIncrease_cluster13,49.46358624139659,3519.6233062210667,-1.5447104698213128,43.78025639690111,2293.7452462700417,0.3349358162244095,55.07162915213622,4208.281845639938,-2.814345926397612
hospitalizedIncrease_cluster14,17.926743103989768,467.5706257865804,-0.26344983530740557,16.371607973519964,462.2427220736305,0.4394978128778052,19.481878234459572,472.8985294995304,-0.9663974834926163
hospitalizedIncrease_cluster15,31.137396613181412,1538.60173479095,-1.0407058131389524,16.757644824100783,380.26377514593304,0.23175867971671804,47.07473643117612,2648.9840309441597,-3.0015087768095094
hospitalizedIncrease_cluster16,149.22948875241383,100978.1233292987,-3.487167434675493,40.3073371467151,2375.788149512243,0.02510569890827352,324.9627425339769,288627.4455308413,-10.140059265655493
hospitalizedIncrease_cluster17,16.620938069893025,444.55308951963275,-33.10658931301492,3.6308397764055593,23.917050562075808,0.865941949491911,27.371468150370156,854.6943306264083,-100.65053932207282
hospitalizedIncrease_cluster18,31.925162067346108,1303.2647016904325,-1.9778970188069214,27.254743208352952,817.1328894675478,-0.07598386498736542,36.59558092633927,1789.3965139133172,-3.8798101726264775
hospitalizedIncrease_cluster19,21.344365073734583,836.7194001333837,0.2316652709931918,7.488041785810575,85.75581238586302,0.6011484483917281,34.22763396123651,1935.5701830579403,-0.12327899862423997
hospitalizedIncrease_cluster2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster20,9.905685517794126,176.32009386107688,-5.1659483446514285,8.130976155327362,82.4764652254831,-0.10593336694543543,11.680394880260891,270.1637224966707,-10.225963322357421
hospitalizedIncrease_cluster21,5.8337754418784735,41.2124629728498,-1.3000121704665606,5.8337754418784735,41.2124629728498,-1.3000121704665606,5.8337754418784735,41.2124629728498,-1.3000121704665606
hospitalizedIncrease_cluster22,37.40992252859016,1972.477904819752,-3.1157820057359538,31.254636673073907,1300.2695425869208,0.0,43.56520838410641,2644.6862670525834,-6.2315640114719075
hospitalizedIncrease_cluster23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster24,4.987388523082801,38.5598194781701,0.0,4.958615626192845,38.335073957749486,0.0,5.016161419972756,38.78456499859072,0.0
